	serie0:0	serie0:1	serie0:2	serie0:3	serie0:4	serie0:5	serie0:6	serie0:7	serie0:8	serie0:9	serie0:10	serie0:11	serie0:12	serie0:13	serie0:14	serie0:15	serie0:16	serie0:17	serie0:18	serie0:19	serie0:20	serie0:21	serie0:22	serie0:23	serie0:24	serie0:25	serie0:26	serie0:27	serie0:28	serie0:29	serie0:30	serie0:31	serie0:32	serie0:33	serie0:34	serie0:35	serie0:36	serie0:37	serie0:38	serie0:39	serie0:40	serie0:41	serie0:42	serie0:43	serie0:44	serie0:45	serie0:46	serie0:47	serie0:48	serie0:49	serie0:50	serie0:51	serie0:52	serie0:53	serie0:54	serie0:55	serie0:56	serie0:57	serie0:58	serie0:59	serie0:60	serie0:61	serie0:62	serie0:63	serie0:64	serie0:65	serie0:66	serie0:67	serie0:68	serie0:69	serie0:70	serie0:71	serie0:72	serie0:73	serie0:74	serie0:75	serie0:76	serie0:77	serie1:0	serie1:1	serie1:2	serie1:3	serie1:4	serie1:5	serie1:6	serie1:7	serie1:8	serie1:9	serie1:10	serie1:11	serie1:12	serie1:13	serie1:14	serie1:15	serie1:16	serie1:17	serie1:18	serie1:19	serie1:20	serie1:21	serie1:22	serie1:23	serie1:24	serie1:25	serie1:26	serie1:27	serie1:28	serie1:29	serie1:30	serie1:31	serie1:32	serie1:33	serie1:34	serie1:35	serie1:36	serie1:37	serie1:38	serie1:39	serie1:40	serie1:41	serie1:42	serie1:43	serie1:44	serie1:45	serie1:46	serie1:47	serie1:48	serie1:49	serie2:0	serie2:1	serie2:2	serie2:3	serie2:4	serie2:5	serie2:6	serie2:7	serie2:8	serie2:9	serie2:10	serie2:11	serie2:12	serie2:13	serie2:14	serie2:15	serie2:16	serie2:17	serie2:18	serie2:19	serie2:20	serie2:21	serie2:22	serie2:23	serie2:24	serie2:25	serie2:26	serie2:27	serie2:28	serie2:29	serie2:30	serie2:31	serie2:32	serie2:33	serie2:34	serie2:35	serie2:36	serie2:37	serie2:38	serie2:39	serie2:40	serie2:41	serie2:42	serie2:43	serie2:44	serie2:45	serie2:46	serie2:47	serie2:48	serie2:49	serie2:50	serie2:51	serie2:52	serie2:53	serie2:54	serie2:55	serie2:56	serie2:57	serie2:58	serie2:59	serie2:60	serie2:61	serie2:62	serie2:63	serie2:64	serie2:65	serie2:66	serie2:67	serie2:68	serie2:69	serie2:70	serie2:71	serie2:72	serie2:73	serie2:74	serie2:75	serie2:76	serie3:0	serie3:1	serie3:2	serie3:3	serie3:4	serie3:5	serie3:6	serie3:7	serie3:8	serie3:9	serie3:10	serie3:11	serie3:12	serie3:13	serie3:14	serie3:15	serie3:16	serie3:17	serie3:18	serie3:19	serie3:20	serie3:21	serie3:22	serie3:23	serie3:24	serie3:25	serie3:26	serie3:27	serie3:28	serie3:29	serie3:30	serie3:31	serie3:32	serie3:33	serie3:34	serie3:35	serie3:36	serie3:37	serie3:38	serie3:39	serie3:40	serie3:41	serie3:42	serie3:43	serie3:44	serie3:45	serie3:46	serie3:47	serie3:48	serie3:49	serie3:50	serie3:51	serie3:52	serie3:53	serie3:54	serie3:55	serie3:56	serie3:57	serie3:58	serie3:59	serie3:60	serie3:61	serie3:62	serie3:63	serie3:64	serie3:65	serie4:0	serie4:1	serie4:2	serie4:3	serie4:4	serie4:5	serie4:6	serie4:7	serie4:8	serie4:9	serie4:10	serie4:11	serie4:12	serie4:13	serie4:14	serie4:15	serie4:16	serie4:17	serie4:18	serie4:19	serie4:20	serie4:21	serie4:22	serie4:23	serie4:24	serie4:25	serie4:26	serie4:27	serie4:28	serie4:29	serie4:30	serie4:31	serie4:32	serie4:33	serie4:34	serie4:35	serie4:36	serie4:37	serie4:38	serie4:39	serie4:40	serie4:41	serie4:42	serie4:43	serie4:44	serie4:45	serie4:46	serie4:47	serie4:48	serie4:49	serie4:50	serie4:51	serie4:52	serie4:53	serie4:54	serie4:55	serie4:56	serie4:57	serie4:58	serie4:59	serie4:60	serie4:61	serie4:62	serie4:63	serie4:64	serie4:65	serie4:66	serie4:67	serie4:68	serie4:69	serie4:70	serie4:71	serie4:72	serie4:73	serie4:74	serie4:75	serie4:76	serie4:77	serie4:78	serie4:79	serie4:80	serie4:81	serie4:82	serie4:83	serie4:84	serie4:85	serie4:86	serie4:87	serie4:88	serie4:89	serie5:0	serie5:1	serie5:2	serie5:3	serie5:4	serie5:5	serie5:6	serie5:7	serie5:8	serie5:9	serie5:10	serie5:11	serie5:12	serie5:13	serie5:14	serie5:15	serie5:16	serie5:17	serie5:18	serie5:19	serie5:20	serie5:21	serie5:22	serie5:23	serie5:24	serie5:25	serie5:26	serie5:27	serie5:28	serie5:29	serie5:30	serie5:31	serie5:32	serie5:33	serie5:34	serie5:35	serie5:36	serie5:37	serie5:38	serie5:39	serie5:40	serie5:41	serie5:42	serie5:43	serie5:44	serie5:45	serie5:46	serie5:47	serie5:48	serie5:49	serie5:50	serie5:51	serie5:52	serie5:53	serie5:54	serie5:55	serie5:56	serie6:0	serie6:1	serie6:2	serie6:3	serie6:4	serie6:5	serie6:6	serie6:7	serie6:8	serie6:9	serie6:10	serie6:11	serie6:12	serie6:13	serie6:14	serie6:15	serie6:16	serie6:17	serie6:18	serie6:19	serie6:20	serie6:21	serie6:22	serie6:23	serie6:24	serie6:25	serie6:26	serie6:27	serie6:28	serie6:29	serie6:30	serie6:31	serie6:32	serie6:33	serie6:34	serie6:35	serie6:36	serie6:37	serie6:38	serie6:39	serie6:40	serie6:41	serie6:42	serie6:43	serie6:44	serie6:45	serie6:46	serie6:47	serie6:48	serie6:49	serie6:50	serie6:51	serie6:52	serie6:53	serie6:54	serie6:55	serie6:56	serie6:57	serie6:58	serie6:59	serie6:60	serie6:61	serie6:62	serie6:63	serie6:64	serie6:65	serie6:66	serie6:67	serie6:68	serie6:69	serie6:70	serie6:71	serie6:72	serie6:73	serie6:74	serie6:75	serie6:76	serie6:77	serie6:78	serie6:79	serie6:80	serie6:81	serie6:82	serie6:83	serie6:84	serie6:85	serie7:0	serie7:1	serie7:2	serie7:3	serie7:4	serie7:5	serie7:6	serie7:7	serie7:8	serie7:9	serie7:10	serie7:11	serie7:12	serie7:13	serie7:14	serie7:15	serie7:16	serie7:17	serie7:18	serie7:19	serie7:20	serie7:21	serie7:22	serie7:23	serie7:24	serie7:25	serie7:26	serie7:27	serie7:28	serie7:29	serie7:30	serie7:31	serie7:32	serie7:33	serie7:34	serie7:35	serie7:36	serie7:37	serie7:38	serie7:39	serie7:40	serie7:41	serie7:42	serie8:0	serie8:1	serie8:2	serie8:3	serie8:4	serie8:5	serie8:6	serie8:7	serie8:8	serie8:9	serie8:10	serie8:11	serie8:12	serie8:13	serie8:14	serie8:15	serie8:16	serie8:17	serie8:18	serie8:19	serie8:20	serie8:21	serie8:22	serie8:23	serie8:24	serie8:25	serie8:26	serie8:27	serie8:28	serie8:29	serie8:30	serie8:31	serie8:32	serie8:33	serie8:34	serie8:35	serie8:36	serie8:37	serie8:38	serie8:39	serie8:40	serie8:41	serie8:42	serie8:43	serie8:44	serie8:45	serie8:46	serie8:47	serie8:48	serie8:49	serie8:50	serie8:51	serie8:52	serie8:53	serie8:54	serie8:55	serie8:56	serie8:57	serie8:58	serie8:59	serie8:60	serie8:61	serie8:62	serie8:63	serie8:64	serie8:65	serie8:66	serie8:67	serie8:68	serie8:69	serie8:70	serie8:71	serie8:72	serie9:0	serie9:1	serie9:2	serie9:3	serie9:4	serie9:5	serie9:6	serie9:7	serie9:8	serie9:9	serie9:10	serie9:11	serie9:12	serie9:13	serie9:14	serie9:15	serie9:16	serie9:17	serie9:18	serie9:19	serie9:20	serie9:21	serie9:22	serie9:23	serie9:24	serie9:25	serie9:26	serie9:27	serie9:28	serie9:29	serie9:30	serie9:31	serie9:32	serie9:33	serie9:34	serie9:35	serie9:36	serie9:37	serie9:38	serie9:39	serie9:40	serie9:41	serie9:42	serie9:43	serie9:44	serie9:45	serie9:46	serie9:47	serie9:48	serie9:49	serie9:50	serie9:51	serie9:52	serie9:53	serie9:54	serie9:55	serie9:56	serie9:57	serie9:58	serie9:59	serie9:60	serie9:61	serie9:62	serie9:63	serie9:64	serie9:65	serie9:66	serie9:67	serie9:68	serie9:69	serie9:70	serie9:71	serie9:72	serie9:73	serie9:74	serie9:75	serie9:76	serie9:77	serie9:78
x0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
x1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
x2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
x3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
x4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
x5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
